firstName,lastName,hireDate,seasons
Charlie,Strong,2016-12-11T00:00:00.000Z,"[{'school': 'South Florida', 'year': 2019, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -8.3, 'spOverall': -9.8, 'spOffense': 20.4, 'spDefense': 27.4}]"
Kevin,Sumlin,2018-01-14T00:00:00.000Z,"[{'school': 'Arizona', 'year': 2019, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -5.4, 'spOverall': -8, 'spOffense': 30.1, 'spDefense': 36.1}]"
Dabo,Swinney,2008-10-15T00:00:00.000Z,"[{'school': 'Clemson', 'year': 2019, 'games': 15, 'wins': 14, 'losses': 1, 'ties': 0, 'preseasonRank': 1, 'postseasonRank': 2, 'srs': 28.6, 'spOverall': 28.1, 'spOffense': 43.5, 'spDefense': 14.6}]"
Willie,Taggart,2017-12-05T00:00:00.000Z,"[{'school': 'Florida State', 'year': 2019, 'games': 9, 'wins': 4, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 0.2, 'spOverall': 1.8, 'spOffense': 30.2, 'spDefense': 27.1}]"
Jeff,Tedford,2019-12-17T00:00:00.000Z,"[{'school': 'Fresno State', 'year': 2019, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -4.6, 'spOverall': -4, 'spOffense': 30.6, 'spDefense': 33.6}]"
Mel,Tucker,2018-12-05T00:00:00.000Z,"[{'school': 'Colorado', 'year': 2019, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -2.2, 'spOverall': -4.1, 'spOffense': 30.1, 'spDefense': 34.7}]"
Matt,Viator,2015-12-14T00:00:00.000Z,"[{'school': 'UL Monroe', 'year': 2019, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -9, 'spOverall': -10.7, 'spOffense': 31.5, 'spDefense': 40.8}]"
Matt,Wells,2018-11-29T00:00:00.000Z,"[{'school': 'Texas Tech', 'year': 2019, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 2.3, 'spOverall': 2.7, 'spOffense': 32.5, 'spDefense': 31.2}]"
Kyle,Whittingham,2004-12-08T00:00:00.000Z,"[{'school': 'Utah', 'year': 2019, 'games': 14, 'wins': 11, 'losses': 3, 'ties': 0, 'preseasonRank': 14, 'postseasonRank': 16, 'srs': 18.8, 'spOverall': 19.5, 'spOffense': 36.5, 'spDefense': 17}]"
Justin,Wilcox,2017-01-14T00:00:00.000Z,"[{'school': 'California', 'year': 2019, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 4.2, 'spOverall': -2.6, 'spOffense': 23.8, 'spDefense': 24.7}]"
Bobby,Wilder,2007-02-13T00:00:00.000Z,"[{'school': 'Old Dominion', 'year': 2019, 'games': 12, 'wins': 1, 'losses': 11, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -19.8, 'spOverall': -24.4, 'spOffense': 10.6, 'spDefense': 34.3}]"
Frank,Wilson,2016-01-14T00:00:00.000Z,"[{'school': 'UTSA', 'year': 2019, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -21.1, 'spOverall': -23.7, 'spOffense': 18.9, 'spDefense': 41.7}]"
Steve,Addazio,2019-12-10T00:00:00.000Z,"[{'school': 'Colorado State', 'year': 2020, 'games': 4, 'wins': 1, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -11.3, 'spOverall': -6.5, 'spOffense': 24.2, 'spDefense': 30.5}]"
Tom,Allen,2016-12-01T00:00:00.000Z,"[{'school': 'Indiana', 'year': 2020, 'games': 8, 'wins': 6, 'losses': 2, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 12, 'srs': 13.2, 'spOverall': 11.2, 'spOffense': 33.6, 'spDefense': 22.6}]"
Gary,Andersen,2018-12-09T00:00:00.000Z,"[{'school': 'Utah State', 'year': 2020, 'games': 3, 'wins': 0, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -19.2, 'spOverall': -16.7, 'spOffense': 20.2, 'spDefense': 37}]"
Blake,Anderson,2013-12-19T00:00:00.000Z,"[{'school': 'Arkansas State', 'year': 2020, 'games': 11, 'wins': 4, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -7.3, 'spOverall': -6.5, 'spOffense': 31.1, 'spDefense': 37.2}]"
Dave,Aranda,2020-01-22T00:00:00.000Z,"[{'school': 'Baylor', 'year': 2020, 'games': 9, 'wins': 2, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 1.8, 'spOverall': 1.3, 'spOffense': 25.6, 'spDefense': 24.2}]"
Marcus,Arroyo,2019-12-11T00:00:00.000Z,"[{'school': 'UNLV', 'year': 2020, 'games': 6, 'wins': 0, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -19.2, 'spOverall': -19.7, 'spOffense': 22, 'spDefense': 41.5}]"
Tom,Arth,2018-12-14T00:00:00.000Z,"[{'school': 'Akron', 'year': 2020, 'games': 6, 'wins': 1, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Dino,Babers,2015-12-15T00:00:00.000Z,"[{'school': 'Syracuse', 'year': 2020, 'games': 11, 'wins': 1, 'losses': 10, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Walt,Bell,2018-12-03T00:00:00.000Z,"[{'school': 'Massachusetts', 'year': 2020, 'games': 4, 'wins': 0, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -26.2, 'spOverall': -31.3, 'spOffense': 16.7, 'spDefense': 47.8}]"
Tim,Billings,2020-10-27T00:00:00.000Z,"[{'school': 'Southern Miss', 'year': 2020, 'games': 5, 'wins': 2, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -15, 'spOverall': -7.9, 'spOffense': 24.2, 'spDefense': 32.1}]"
Mike,Bloomgren,2017-12-06T00:00:00.000Z,"[{'school': 'Rice', 'year': 2020, 'games': 5, 'wins': 2, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -3, 'spOverall': -9.2, 'spOffense': 17.3, 'spDefense': 26.5}]"
Mike,Bobo,2020-11-15T00:00:00.000Z,"[{'school': 'South Carolina', 'year': 2020, 'games': 3, 'wins': 0, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -5.4, 'spOverall': -2.4, 'spOffense': 27.5, 'spDefense': 29.7}]"
Craig,Bohl,2013-12-08T00:00:00.000Z,"[{'school': 'Wyoming', 'year': 2020, 'games': 6, 'wins': 2, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -0.4, 'spOverall': -2.5, 'spOffense': 22.4, 'spDefense': 24.9}]"
Brent,Brennan,2016-12-07T00:00:00.000Z,"[{'school': 'San José State', 'year': 2020, 'games': 8, 'wins': 7, 'losses': 1, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 24, 'srs': 8.6, 'spOverall': 0.1, 'spOffense': 30.4, 'spDefense': 30.4}]"
Jeff,Brohm,2016-12-05T00:00:00.000Z,"[{'school': 'Purdue', 'year': 2020, 'games': 6, 'wins': 2, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -0.4, 'spOverall': 5.9, 'spOffense': 32.6, 'spDefense': 26.8}]"
Mack,Brown,2018-11-27T00:00:00.000Z,"[{'school': 'North Carolina', 'year': 2020, 'games': 12, 'wins': 8, 'losses': 4, 'ties': 0, 'preseasonRank': 18, 'postseasonRank': 18, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Neal,Brown,2019-01-04T00:00:00.000Z,"[{'school': 'West Virginia', 'year': 2020, 'games': 10, 'wins': 6, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 5.9, 'spOverall': 8.5, 'spOffense': 27.9, 'spDefense': 19.4}]"
Troy,Calhoun,2006-12-22T00:00:00.000Z,"[{'school': 'Air Force', 'year': 2020, 'games': 6, 'wins': 3, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 4.7, 'spOverall': -5.6, 'spOffense': 24.1, 'spDefense': 29.8}]"
Matt,Campbell,2015-11-29T00:00:00.000Z,"[{'school': 'Iowa State', 'year': 2020, 'games': 12, 'wins': 9, 'losses': 3, 'ties': 0, 'preseasonRank': 23, 'postseasonRank': 9, 'srs': 14.2, 'spOverall': 13.3, 'spOffense': 34.5, 'spDefense': 21.1}]"
Steve,Campbell,2020-12-12T00:00:00.000Z,"[{'school': 'South Alabama', 'year': 2020, 'games': 11, 'wins': 4, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -8.5, 'spOverall': -11.3, 'spOffense': 22.5, 'spDefense': 33.7}]"
Jason,Candle,2015-12-02T00:00:00.000Z,"[{'school': 'Toledo', 'year': 2020, 'games': 6, 'wins': 4, 'losses': 2, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Rod,Carey,2019-01-11T00:00:00.000Z,"[{'school': 'Temple', 'year': 2020, 'games': 7, 'wins': 1, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Jamey,Chadwell,2019-01-18T00:00:00.000Z,"[{'school': 'Coastal Carolina', 'year': 2020, 'games': 12, 'wins': 11, 'losses': 1, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 14, 'srs': 13.9, 'spOverall': 6.6, 'spOffense': 33.7, 'spDefense': 27.3}]"
Paul,Chryst,2014-12-17T00:00:00.000Z,"[{'school': 'Wisconsin', 'year': 2020, 'games': 7, 'wins': 4, 'losses': 3, 'ties': 0, 'preseasonRank': 12, 'postseasonRank': None, 'srs': 9.5, 'spOverall': 26.5, 'spOffense': 38.7, 'spDefense': 12.2}]"
Bill,Clark,2014-01-22T00:00:00.000Z,"[{'school': 'UAB', 'year': 2020, 'games': 9, 'wins': 6, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 4.1, 'spOverall': 6.3, 'spOffense': 24.7, 'spDefense': 18.7}]"
Shawn,Clark,2019-12-13T00:00:00.000Z,"[{'school': 'App State', 'year': 2020, 'games': 12, 'wins': 9, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 8, 'spOverall': 10.3, 'spOffense': 33, 'spDefense': 22.6}]"
Dave,Clawson,2013-12-09T00:00:00.000Z,"[{'school': 'Wake Forest', 'year': 2020, 'games': 9, 'wins': 4, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Geoff,Collins,2018-12-07T00:00:00.000Z,"[{'school': 'Georgia Tech', 'year': 2020, 'games': 10, 'wins': 3, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Chris,Creighton,2013-12-11T00:00:00.000Z,"[{'school': 'Eastern Michigan', 'year': 2020, 'games': 6, 'wins': 2, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Mario,Cristobal,2017-12-08T00:00:00.000Z,"[{'school': 'Oregon', 'year': 2020, 'games': 7, 'wins': 4, 'losses': 3, 'ties': 0, 'preseasonRank': 9, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
David,Cutcliffe,2007-12-05T00:00:00.000Z,"[{'school': 'Duke', 'year': 2020, 'games': 11, 'wins': 2, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Butch,Davis,2016-11-15T00:00:00.000Z,"[{'school': 'Florida International', 'year': 2020, 'games': 5, 'wins': 0, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -17.8, 'spOverall': -10.7, 'spOffense': 21.6, 'spDefense': 32.4}]"
Ryan,Day,2018-12-04T00:00:00.000Z,"[{'school': 'Ohio State', 'year': 2020, 'games': 8, 'wins': 7, 'losses': 1, 'ties': 0, 'preseasonRank': 2, 'postseasonRank': 2, 'srs': 21.6, 'spOverall': 28.4, 'spOffense': 45.3, 'spDefense': 16.7}]"
Kalen,DeBoer,2019-12-17T00:00:00.000Z,"[{'school': 'Fresno State', 'year': 2020, 'games': 6, 'wins': 3, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -6.7, 'spOverall': -5.5, 'spOffense': 29.3, 'spDefense': 34.8}]"
Manny,Diaz,2018-12-30T00:00:00.000Z,"[{'school': 'Miami', 'year': 2020, 'games': 11, 'wins': 8, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 22, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Dana,Dimel,2017-12-06T00:00:00.000Z,"[{'school': 'UTEP', 'year': 2020, 'games': 8, 'wins': 3, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -17.2, 'spOverall': -18.6, 'spOffense': 17.9, 'spDefense': 36.2}]"
Dave,Doeren,2012-12-01T00:00:00.000Z,"[{'school': 'NC State', 'year': 2020, 'games': 12, 'wins': 8, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Karl,Dorrell,2020-02-23T00:00:00.000Z,"[{'school': 'Colorado', 'year': 2020, 'games': 6, 'wins': 4, 'losses': 2, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Eli,Drinkwitz,2019-12-09T00:00:00.000Z,"[{'school': 'Missouri', 'year': 2020, 'games': 10, 'wins': 5, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 0.2, 'spOverall': -1, 'spOffense': 23.4, 'spDefense': 24.6}]"
Sonny,Dykes,2017-12-11T00:00:00.000Z,"[{'school': 'SMU', 'year': 2020, 'games': 10, 'wins': 7, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Randy,Edsall,2016-12-28T00:00:00.000Z,"[{'school': 'UConn', 'year': 2020, 'games': 0, 'wins': 0, 'losses': 0, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Herm,Edwards,2017-12-03T00:00:00.000Z,"[{'school': 'Arizona State', 'year': 2020, 'games': 4, 'wins': 2, 'losses': 2, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Shawn,Elliott,2016-12-08T00:00:00.000Z,"[{'school': 'Georgia State', 'year': 2020, 'games': 10, 'wins': 6, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 1.9, 'spOverall': -5.7, 'spOffense': 28.7, 'spDefense': 34.2}]"
Kirk,Ferentz,1998-12-02T00:00:00.000Z,"[{'school': 'Iowa', 'year': 2020, 'games': 8, 'wins': 6, 'losses': 2, 'ties': 0, 'preseasonRank': 24, 'postseasonRank': 16, 'srs': 15.9, 'spOverall': 16.3, 'spOffense': 29.7, 'spDefense': 13.5}]"
Luke,Fickell,2016-12-10T00:00:00.000Z,"[{'school': 'Cincinnati', 'year': 2020, 'games': 10, 'wins': 9, 'losses': 1, 'ties': 0, 'preseasonRank': 20, 'postseasonRank': 8, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Jimbo,Fisher,2017-12-01T00:00:00.000Z,"[{'school': 'Texas A&M', 'year': 2020, 'games': 10, 'wins': 9, 'losses': 1, 'ties': 0, 'preseasonRank': 13, 'postseasonRank': 4, 'srs': 14.3, 'spOverall': 16.2, 'spOffense': 37.7, 'spDefense': 21.5}]"
Todd,Fitch,2020-11-29T00:00:00.000Z,"[{'school': 'Vanderbilt', 'year': 2020, 'games': 1, 'wins': 0, 'losses': 1, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -14.4, 'spOverall': -16.8, 'spOffense': 17.7, 'spDefense': 34.1}]"
Pat,Fitzgerald,2006-07-07T00:00:00.000Z,"[{'school': 'Northwestern', 'year': 2020, 'games': 9, 'wins': 7, 'losses': 2, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 10, 'srs': 12.2, 'spOverall': 9, 'spOffense': 24, 'spDefense': 15.2}]"
P.J.,Fleck,2017-01-06T00:00:00.000Z,"[{'school': 'Minnesota', 'year': 2020, 'games': 7, 'wins': 3, 'losses': 4, 'ties': 0, 'preseasonRank': 19, 'postseasonRank': None, 'srs': 0.1, 'spOverall': 4.7, 'spOffense': 35.8, 'spDefense': 30.7}]"
James,Franklin,2014-01-11T00:00:00.000Z,"[{'school': 'Penn State', 'year': 2020, 'games': 9, 'wins': 4, 'losses': 5, 'ties': 0, 'preseasonRank': 7, 'postseasonRank': None, 'srs': 5.3, 'spOverall': 13.9, 'spOffense': 35, 'spDefense': 21}]"
Hugh,Freeze,2018-12-07T00:00:00.000Z,"[{'school': 'Liberty', 'year': 2020, 'games': 11, 'wins': 10, 'losses': 1, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 17, 'srs': 1.7, 'spOverall': 6.5, 'spOffense': 34.2, 'spDefense': 27.6}]"
Willie,Fritz,2015-12-11T00:00:00.000Z,"[{'school': 'Tulane', 'year': 2020, 'games': 12, 'wins': 6, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Scott,Frost,2017-12-02T00:00:00.000Z,"[{'school': 'Nebraska', 'year': 2020, 'games': 8, 'wins': 3, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 0.5, 'spOverall': 7.7, 'spOffense': 33.7, 'spDefense': 25.9}]"
Justin,Fuente,2015-11-29T00:00:00.000Z,"[{'school': 'Virginia Tech', 'year': 2020, 'games': 11, 'wins': 5, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Danny,Gonzales,2020-01-12T00:00:00.000Z,"[{'school': 'New Mexico', 'year': 2020, 'games': 7, 'wins': 2, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -11.1, 'spOverall': -15, 'spOffense': 24.4, 'spDefense': 39.3}]"
Todd,Graham,2020-01-21T00:00:00.000Z,"[{'school': ""Hawai'i"", 'year': 2020, 'games': 9, 'wins': 5, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -3.3, 'spOverall': -7.1, 'spOffense': 28.2, 'spDefense': 35.2}]"
Mike,Gundy,2005-01-03T00:00:00.000Z,"[{'school': 'Oklahoma State', 'year': 2020, 'games': 11, 'wins': 8, 'losses': 3, 'ties': 0, 'preseasonRank': 15, 'postseasonRank': 20, 'srs': 9.6, 'spOverall': 14.2, 'spOffense': 30.7, 'spDefense': 16.7}]"
Jeff,Hafley,2019-12-14T00:00:00.000Z,"[{'school': 'Boston College', 'year': 2020, 'games': 11, 'wins': 6, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Thomas,Hammock,2019-01-18T00:00:00.000Z,"[{'school': 'Northern Illinois', 'year': 2020, 'games': 6, 'wins': 0, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Jim,Harbaugh,2014-12-30T00:00:00.000Z,"[{'school': 'Michigan', 'year': 2020, 'games': 6, 'wins': 2, 'losses': 4, 'ties': 0, 'preseasonRank': 16, 'postseasonRank': None, 'srs': -0.6, 'spOverall': 10.7, 'spOffense': 33, 'spDefense': 22.2}]"
Bryan,Harsin,2013-12-11T00:00:00.000Z,"[{'school': 'Boise State', 'year': 2020, 'games': 7, 'wins': 5, 'losses': 2, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 7.7, 'spOverall': 6.7, 'spOffense': 33.1, 'spDefense': 26.4}]"
Will,Healy,2018-12-04T00:00:00.000Z,"[{'school': 'Charlotte', 'year': 2020, 'games': 6, 'wins': 2, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -14.8, 'spOverall': -6.6, 'spOffense': 29.4, 'spDefense': 35.8}]"
Clay,Helton,2015-12-30T00:00:00.000Z,"[{'school': 'USC', 'year': 2020, 'games': 6, 'wins': 5, 'losses': 1, 'ties': 0, 'preseasonRank': 17, 'postseasonRank': 21, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Tyson,Helton,2018-11-27T00:00:00.000Z,"[{'school': 'Western Kentucky', 'year': 2020, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -10.2, 'spOverall': -3.2, 'spOffense': 18.9, 'spDefense': 22.3}]"
Tom,Herman,2016-11-27T00:00:00.000Z,"[{'school': 'Texas', 'year': 2020, 'games': 10, 'wins': 7, 'losses': 3, 'ties': 0, 'preseasonRank': 14, 'postseasonRank': 19, 'srs': 13.3, 'spOverall': 9.7, 'spOffense': 34.8, 'spDefense': 25.2}]"
Josh,Heupel,2017-12-05T00:00:00.000Z,"[{'school': 'UCF', 'year': 2020, 'games': 10, 'wins': 6, 'losses': 4, 'ties': 0, 'preseasonRank': 21, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Brady,Hoke,2020-01-08T00:00:00.000Z,"[{'school': 'San Diego State', 'year': 2020, 'games': 8, 'wins': 4, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 2.8, 'spOverall': 5.3, 'spOffense': 20.2, 'spDefense': 15}]"
Dana,Holgorsen,2019-01-01T00:00:00.000Z,"[{'school': 'Houston', 'year': 2020, 'games': 8, 'wins': 3, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Doc,Holliday,2009-12-17T00:00:00.000Z,"[{'school': 'Marshall', 'year': 2020, 'games': 10, 'wins': 7, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 3.9, 'spOverall': 9.5, 'spOffense': 28.6, 'spDefense': 19}]"
Skip,Holtz,2012-12-14T00:00:00.000Z,"[{'school': 'Louisiana Tech', 'year': 2020, 'games': 10, 'wins': 5, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -11.5, 'spOverall': -7, 'spOffense': 24.4, 'spDefense': 31.4}]"
Jay,Hopson,2016-01-30T00:00:00.000Z,"[{'school': 'Southern Miss', 'year': 2020, 'games': 1, 'wins': 0, 'losses': 1, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -15, 'spOverall': -7.9, 'spOffense': 24.2, 'spDefense': 32.1}]"
Mike,Houston,2018-12-03T00:00:00.000Z,"[{'school': 'East Carolina', 'year': 2020, 'games': 9, 'wins': 3, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Brian,Kelly,2009-12-11T00:00:00.000Z,"[{'school': 'Notre Dame', 'year': 2020, 'games': 12, 'wins': 10, 'losses': 2, 'ties': 0, 'preseasonRank': 10, 'postseasonRank': 5, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Chip,Kelly,2017-11-27T00:00:00.000Z,"[{'school': 'UCLA', 'year': 2020, 'games': 7, 'wins': 3, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Lane,Kiffin,2019-12-07T00:00:00.000Z,"[{'school': 'Ole Miss', 'year': 2020, 'games': 10, 'wins': 5, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 6.1, 'spOverall': 4.8, 'spOffense': 38.1, 'spDefense': 33.2}]"
Chris,Klieman,2018-12-10T00:00:00.000Z,"[{'school': 'Kansas State', 'year': 2020, 'games': 10, 'wins': 4, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 1, 'spOverall': 2, 'spOffense': 26.7, 'spDefense': 24.7}]"
Jimmy,Lake,2019-12-02T00:00:00.000Z,"[{'school': 'Washington', 'year': 2020, 'games': 4, 'wins': 3, 'losses': 1, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Mike,Leach,2020-01-09T00:00:00.000Z,"[{'school': 'Mississippi State', 'year': 2020, 'games': 11, 'wins': 4, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 1.6, 'spOverall': -1.4, 'spOffense': 25.4, 'spDefense': 26.9}]"
Lance,Leipold,2014-12-01T00:00:00.000Z,"[{'school': 'Buffalo', 'year': 2020, 'games': 7, 'wins': 6, 'losses': 1, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 25, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Tim,Lester,2017-01-13T00:00:00.000Z,"[{'school': 'Western Michigan', 'year': 2020, 'games': 6, 'wins': 4, 'losses': 2, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
Sean,Lewis,2017-12-21T00:00:00.000Z,"[{'school': 'Kent State', 'year': 2020, 'games': 4, 'wins': 3, 'losses': 1, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': None, 'spOverall': None, 'spOffense': None, 'spDefense': None}]"
