year,team,rec_rank,rec_points,draft_picks_total,draft_score_total,first_round_total,draft_years_covered,complete_window,expected_draft_score,development_residual,sp_rating,sp_ranking,conference,wins,losses,games,coach_name,coach_sp_overall,win_pct
2009,Arizona,50,184.83,6,13,0,3,True,23.785874655183697,-10.785874655183695,7.1,44.0,Big 12,8.0,5.0,13.0,Mike Stoops,7.1,0.6153846153846154
2009,Oregon State,51,184.11,5,20,1,3,True,23.6578442365874,-3.657844236587401,12.6,32.0,Pac-12,8.0,5.0,13.0,Mike Riley,12.6,0.6153846153846154
2009,Southern Miss,52,183.5,3,13,0,3,True,23.54937402083221,-10.54937402083221,2.4,58.0,Sun Belt,7.0,6.0,13.0,Larry Fedora,2.4,0.5384615384615384
2009,Baylor,53,183.32,11,29,2,3,True,23.517366416183137,5.482633583816863,-3.6,74.0,Big 12,4.0,8.0,12.0,Art Briles,-3.6,0.3333333333333333
2009,Duke,54,181.94,2,4,0,3,True,23.27197478054024,-19.27197478054024,-6.1,86.0,ACC,5.0,7.0,12.0,David Cutcliffe,-6.1,0.4166666666666667
2009,BYU,55,181.77,2,12,1,3,True,23.241745376149453,-11.241745376149453,12.7,30.0,Big 12,11.0,2.0,13.0,Bronco Mendenhall,12.7,0.8461538461538461
2009,Cincinnati,56,176.05,5,21,0,3,True,22.224614828412236,-1.2246148284122356,18.2,16.0,Big 12,12.0,1.0,13.0,Brian Kelly,18.2,0.9230769230769231
2009,Louisville,57,174.46,5,26,3,3,True,21.94188098734542,4.058119012654579,-5.4,81.0,ACC,4.0,8.0,12.0,Steve Kragthorpe,-5.4,0.3333333333333333
2009,Tulsa,58,174.21,0,0,0,3,True,21.89742598088837,-21.89742598088837,-1.1,68.0,American Athletic,5.0,7.0,12.0,Todd Graham,-1.1,0.4166666666666667
2009,Troy,59,172.43,1,2,0,3,True,21.580906334914204,-19.580906334914204,0.5,63.0,Sun Belt,9.0,4.0,13.0,Larry Blakeney,0.5,0.6923076923076923
2009,Vanderbilt,60,169.67,7,17,0,3,True,21.09012306362841,-4.090123063628411,-5.5,83.0,SEC,2.0,10.0,12.0,Bobby Johnson,-5.5,0.16666666666666666
2009,Northwestern,61,169.62,2,2,0,3,True,21.081232062337,-19.081232062337,-4.0,76.0,Big Ten,8.0,5.0,13.0,Pat Fitzgerald,-4.0,0.6153846153846154
2009,Wake Forest,62,167.36,6,12,0,3,True,20.679358803965307,-8.679358803965307,3.3,55.0,ACC,5.0,7.0,12.0,Jim Grobe,3.3,0.4166666666666667
2009,Washington State,63,166.89,2,8,1,3,True,20.59578339182606,-12.59578339182606,-22.2,112.0,Pac-12,1.0,11.0,12.0,Paul Wulff,-22.2,0.08333333333333333
2009,Iowa,64,165.44,10,29,1,3,True,20.33794435437519,8.662055645624811,17.3,19.0,Big Ten,11.0,2.0,13.0,Kirk Ferentz,17.3,0.8461538461538461
2009,Boston College,65,164.59,5,15,1,3,True,20.186797332421236,-5.186797332421236,12.7,30.0,ACC,8.0,5.0,13.0,Frank Spaziani,12.7,0.6153846153846154
2009,Indiana,66,163.75,2,6,0,3,True,20.03742851072556,-14.037428510725562,-6.7,89.0,Big Ten,4.0,8.0,12.0,Bill Lynch,-6.7,0.3333333333333333
2009,UCF,67,163.27,5,14,1,3,True,19.952074898328036,-5.952074898328036,-5.4,81.0,Big 12,8.0,5.0,13.0,George O'Leary,-5.4,0.6153846153846154
2009,Houston,68,162.28,1,7,1,3,True,19.776033072758132,-12.776033072758132,4.0,53.0,Big 12,10.0,4.0,14.0,Kevin Sumlin,4.0,0.7142857142857143
2009,Boise State,69,161.31,10,34,2,3,True,19.603547647704787,14.396452352295212,19.9,13.0,Pac-12,14.0,0.0,14.0,Chris Petersen,19.9,1.0
2009,Kansas State,70,160.93,5,11,0,3,True,19.53597603789008,-8.53597603789008,5.0,48.0,Big 12,6.0,6.0,12.0,Bill Snyder,5.0,0.5
2009,Purdue,71,160.65,5,12,0,3,True,19.486186430658183,-7.486186430658187,5.1,47.0,Big Ten,5.0,7.0,12.0,Danny Hope,5.1,0.4166666666666667
2009,Iowa State,72,159.69,4,10,0,3,True,19.315479205863127,-9.315479205863127,1.0,60.0,Big 12,7.0,6.0,13.0,Paul Rhoads,1.0,0.5384615384615384
2009,SMU,73,159.25,7,15,0,3,True,19.237238394498732,-4.237238394498732,-6.1,86.0,ACC,8.0,5.0,13.0,June Jones,-6.1,0.6153846153846154
2009,Louisiana Tech,74,155.85,4,9,0,3,True,18.632650306682898,-9.632650306682898,-3.8,75.0,Conference USA,4.0,8.0,12.0,Derek Dooley,-3.8,0.3333333333333333
2009,Washington,75,154.97,5,22,1,3,True,18.4761686839541,3.5238313160459,-0.2,67.0,Big Ten,5.0,7.0,12.0,Steve Sarkisian,-0.2,0.4166666666666667
2009,Central Michigan,76,154.04,1,7,1,3,True,18.310796059933885,-11.310796059933883,3.5,54.0,Mid-American,12.0,2.0,14.0,Butch Jones,3.5,0.8571428571428571
2009,Florida International,77,152.22,3,10,0,3,True,17.987163612926594,-7.987163612926594,-30.3,119.0,Conference USA,3.0,9.0,12.0,Mario Cristobal,-30.3,0.25
2009,Hawai'i,78,151.83,1,1,0,3,True,17.9178138028536,-16.9178138028536,-8.8,93.0,Mountain West,6.0,7.0,13.0,Greg McMackin,-8.8,0.46153846153846156
2009,Tulane,79,150.56,1,2,0,3,True,17.691982370051804,-15.691982370051804,-22.2,112.0,American Athletic,3.0,9.0,12.0,Bob Toledo,-22.2,0.25
2009,UAB,80,149.82,1,1,0,3,True,17.56039555093895,-16.56039555093895,-6.8,90.0,American Athletic,5.0,7.0,12.0,Neil Callaway,-6.8,0.4166666666666667
2009,UConn,81,142.56,8,23,0,3,True,16.269422163426327,6.730577836573673,5.4,46.0,FBS Independents,8.0,5.0,13.0,Randy Edsall,5.4,0.6153846153846154
2009,Middle Tennessee,82,135.97,1,2,0,3,True,15.09758819321859,-13.09758819321859,-2.1,69.0,Conference USA,10.0,3.0,13.0,Rick Stockstill,-2.1,0.7692307692307693
2009,Rice,83,133.54,4,12,0,3,True,14.6654855304561,-2.6654855304561007,-26.0,116.0,American Athletic,2.0,10.0,12.0,David Bailiff,-26.0,0.16666666666666666
2009,UNLV,84,132.75,0,0,0,3,True,14.525007710051836,-14.525007710051836,-11.5,96.0,Mountain West,5.0,7.0,12.0,Mike Sanford Sr.,-11.5,0.4166666666666667
2009,San Diego State,85,131.67,9,22,0,3,True,14.332962082157392,7.667037917842608,-11.0,95.0,Pac-12,4.0,8.0,12.0,Brady Hoke,-11.0,0.3333333333333333
2009,Toledo,86,131.44,0,0,0,3,True,14.292063476216912,-14.292063476216912,-7.4,91.0,Mid-American,5.0,7.0,12.0,Tim Beckman,-7.4,0.4166666666666667
2009,Fresno State,87,130.4,4,16,0,3,True,14.107130649355602,1.892869350644398,4.1,52.0,Pac-12,8.0,5.0,13.0,Pat Hill,4.1,0.6153846153846154
2009,Memphis,88,130.01,2,8,1,3,True,14.037780839282606,-6.037780839282606,-14.4,101.0,American Athletic,2.0,10.0,12.0,Tommy West,-14.4,0.16666666666666666
2009,Miami (OH),89,129.69,2,5,0,3,True,13.980878431017588,-8.980878431017588,-18.9,109.0,Mid-American,1.0,11.0,12.0,Michael Haywood,-18.9,0.08333333333333333
2009,Bowling Green,90,129.11,1,1,0,3,True,13.877742816037246,-12.877742816037246,-3.3,73.0,Mid-American,7.0,6.0,13.0,Dave Clawson,-3.3,0.5384615384615384
2009,Marshall,91,128.95,3,11,0,3,True,13.84929161190473,-2.8492916119047305,-6.1,86.0,Sun Belt,7.0,6.0,13.0,Mark Snyder,-6.1,0.5384615384615384
2009,Syracuse,92,128.0,7,27,2,3,True,13.680362587367958,13.319637412632042,-2.8,71.0,ACC,4.0,8.0,12.0,Doug Marrone,-2.8,0.3333333333333333
2009,Kent State,93,125.9,2,8,0,3,True,13.306940533128772,-5.306940533128772,-11.9,98.0,Mid-American,5.0,7.0,12.0,Doug Martin,-11.9,0.4166666666666667
2009,Colorado State,94,125.17,2,9,0,3,True,13.177131914274195,-4.177131914274197,-4.5,78.0,Pac-12,3.0,9.0,12.0,Steve Fairchild,-4.5,0.25
2009,Akron,95,124.68,0,0,0,3,True,13.090000101618385,-13.090000101618385,-17.8,107.0,Mid-American,3.0,9.0,12.0,J.D. Brookhart,-17.8,0.25
2009,Wyoming,96,124.54,2,4,0,3,True,13.06510529800244,-9.06510529800244,-14.4,101.0,Mountain West,7.0,6.0,13.0,Dave Christensen,-14.4,0.5384615384615384
2009,East Carolina,97,124.38,0,0,0,3,True,13.03665409386993,-13.03665409386993,-2.3,70.0,American Athletic,9.0,5.0,14.0,Skip Holtz,-2.3,0.6428571428571429
2009,Western Michigan,98,123.17,2,2,0,3,True,12.821491862617824,-10.821491862617824,-12.0,99.0,Mid-American,5.0,7.0,12.0,Bill Cubit,-12.0,0.4166666666666667
2009,Nevada,99,120.06,7,16,0,3,True,12.26847158229217,3.73152841770783,0.5,63.0,Mountain West,8.0,5.0,13.0,Chris Ault,0.5,0.6153846153846154
2009,North Texas,100,116.92,0,0,0,3,True,11.710116701191671,-11.710116701191671,-15.1,103.0,American Athletic,2.0,10.0,12.0,Todd Dodge,-15.1,0.16666666666666666
2009,UL Monroe,101,116.77,0,0,0,3,True,11.683443697317442,-11.683443697317442,-15.6,104.0,Sun Belt,6.0,6.0,12.0,Charlie Weatherbie,-15.6,0.5
2009,Northern Illinois,102,114.72,3,9,1,3,True,11.318912644369666,-2.318912644369666,-4.6,79.0,Mountain West,7.0,6.0,13.0,Jerry Kill,-4.6,0.5384615384615384
2009,Ohio,103,105.11,3,3,0,3,True,9.61006219616081,-6.6100621961608095,-8.6,92.0,Mid-American,9.0,5.0,14.0,Frank Solich,-8.6,0.6428571428571429
2009,Eastern Michigan,104,102.1,0,0,0,3,True,9.074823918417977,-9.074823918417977,-32.7,120.0,Mid-American,0.0,12.0,12.0,Ron English,-32.7,0.0
2009,Air Force,105,95.62,0,0,0,3,True,7.922550151051338,-7.922550151051338,4.7,49.0,Mountain West,8.0,5.0,13.0,Troy Calhoun,4.7,0.6153846153846154
2009,New Mexico,106,95.54,0,0,0,3,True,7.9083245489850835,-7.9083245489850835,-19.1,110.0,Mountain West,1.0,11.0,12.0,Mike Locksley,-19.1,0.08333333333333333
2009,New Mexico State,107,91.92,2,2,0,3,True,7.264616055487055,-5.264616055487055,-28.5,118.0,Conference USA,3.0,10.0,13.0,DeWayne Walker,-28.5,0.23076923076923078
2009,Buffalo,108,90.58,2,9,1,3,True,7.026337220877286,1.973662779122714,-11.6,97.0,Mid-American,5.0,7.0,12.0,Turner Gill,-11.6,0.4166666666666667
2009,Utah State,109,84.41,7,20,0,3,True,5.929187661517387,14.070812338482613,-12.7,100.0,Pac-12,4.0,8.0,12.0,Gary Andersen,-12.7,0.3333333333333333
2009,Temple,110,82.03,3,9,0,3,True,5.505976000046308,3.4940239999536917,-4.9,80.0,American Athletic,9.0,4.0,13.0,Al Golden,-4.9,0.6923076923076923
2009,Arkansas State,111,80.06,3,7,0,3,True,5.155670549164784,1.8443294508352164,-18.2,108.0,Sun Belt,4.0,8.0,12.0,Steve Roberts,-18.2,0.3333333333333333
2009,Idaho,112,78.81,1,2,0,3,True,4.933395516879553,-2.933395516879554,-10.6,94.0,Big Sky,8.0,5.0,13.0,,,0.6153846153846154
2009,Louisiana,113,77.11,2,7,0,3,True,4.63110147297164,2.36889852702836,-23.8,114.0,Sun Belt,6.0,6.0,12.0,Rickey Bustle,-23.8,0.5
2009,Army,114,68.46,0,0,0,3,True,3.0929582495578405,-3.0929582495578405,-21.7,111.0,American Athletic,5.0,7.0,12.0,Rich Ellerson,-21.7,0.4166666666666667
2009,Navy,115,19.31,0,0,0,3,True,-5.646896019897436,5.646896019897436,-2.9,72.0,American Athletic,10.0,4.0,14.0,Ken Niumatalolo,-2.9,0.7142857142857143
2009,Illinois State,116,18.75,2,2,0,3,True,-5.746475234361219,7.746475234361219,,,,,,,,,
2009,Alabama State,117,6.67,0,0,0,3,True,-7.89454114636569,7.89454114636569,,,,,,,,,
2009,San José State,118,0.0,3,4,0,3,True,-9.080600718639682,13.080600718639682,-25.2,115.0,Mountain West,2.0,10.0,12.0,Dick Tomey,-25.2,0.16666666666666666
2010,Florida,1,324.62,20,73,5,3,True,48.64333606570563,24.356663934294367,14.0,26.0,SEC,8.0,5.0,13.0,Urban Meyer,14.0,0.6153846153846154
2010,Texas,2,312.07,8,29,2,3,True,46.41169474156191,-17.41169474156191,10.6,35.0,SEC,5.0,7.0,12.0,Mack Brown,10.6,0.4166666666666667
2010,USC,3,294.73,13,48,2,3,True,43.32829549370119,4.671704506298809,15.2,23.0,Big Ten,8.0,5.0,13.0,Lane Kiffin,15.2,0.6153846153846154
2010,Alabama,4,284.2,24,91,6,3,True,41.455850621730406,49.544149378269594,30.1,1.0,SEC,10.0,3.0,13.0,Nick Saban,30.1,0.7692307692307693
2010,Oklahoma,5,283.58,15,39,1,3,True,41.34560220571693,-2.3456022057169292,23.5,10.0,SEC,12.0,2.0,14.0,Bob Stoops,23.5,0.8571428571428571
2010,Auburn,6,277.2,10,37,2,3,True,40.21111044093311,-3.211110440933112,26.5,6.0,SEC,14.0,0.0,14.0,Gene Chizik,26.5,1.0
2010,Tennessee,7,271.56,7,26,2,3,True,39.20820549526215,-13.208205495262147,7.7,43.0,SEC,6.0,7.0,13.0,Derek Dooley,7.7,0.46153846153846156
2010,Florida State,8,271.41,29,110,6,3,True,39.18153249138793,70.81846750861207,19.7,17.0,ACC,10.0,4.0,14.0,Jimbo Fisher,19.7,0.7142857142857143
2010,LSU,9,267.84,22,80,3,3,True,38.5467149991813,41.4532850008187,20.4,15.0,SEC,11.0,2.0,13.0,Les Miles,20.4,0.8461538461538461
2010,UCLA,10,263.81,12,43,2,3,True,37.83010029509372,5.169899704906278,3.9,56.0,Big Ten,4.0,8.0,12.0,Rick Neuheisel,3.9,0.3333333333333333
2010,Georgia,11,259.87,15,49,3,3,True,37.12948939333067,11.870510606669328,22.2,12.0,SEC,6.0,7.0,13.0,Mark Richt,22.2,0.46153846153846156
2010,Oregon,12,250.88,14,55,4,3,True,35.53088736113529,19.469112638864708,28.2,3.0,Big Ten,12.0,1.0,13.0,Chip Kelly,28.2,0.9230769230769231
2010,Penn State,13,249.63,10,28,0,3,True,35.30861232885006,-7.30861232885006,6.6,49.0,Big Ten,7.0,6.0,13.0,Joe Paterno,6.6,0.5384615384615384
2010,Miami,14,249.55,12,40,2,3,True,35.294386726783806,4.705613273216194,21.6,13.0,ACC,7.0,6.0,13.0,Randy Shannon,21.6,0.5384615384615384
2010,Notre Dame,15,241.92,15,47,2,3,True,33.93761992971476,13.062380070285244,16.5,21.0,FBS Independents,8.0,5.0,13.0,Brian Kelly,16.5,0.6153846153846154
2010,Texas A&M,16,240.98,10,50,5,3,True,33.77046910543626,16.229530894563737,13.8,27.0,SEC,9.0,4.0,13.0,Mike Sherman,13.8,0.6923076923076923
2010,Michigan,17,237.54,8,28,1,3,True,33.158768216587305,-5.158768216587305,7.7,43.0,Big Ten,7.0,6.0,13.0,Rich Rodriguez,7.7,0.5384615384615384
2010,Ohio State,18,237.38,14,50,2,3,True,33.130317012454796,16.869682987545204,30.0,2.0,Big Ten,12.0,1.0,13.0,Jim Tressel,30.0,0.9230769230769231
2010,Washington,19,234.35,7,43,4,3,True,32.591522334195396,10.408477665804604,3.2,60.0,Big Ten,7.0,6.0,13.0,Steve Sarkisian,3.2,0.5384615384615384
2010,California,20,233.8,6,17,0,3,True,32.4937213199899,-15.493721319989902,10.0,38.0,ACC,5.0,7.0,12.0,Jeff Tedford,10.0,0.4166666666666667
2010,Missouri,21,229.0,12,47,2,3,True,31.640185196014613,15.359814803985389,19.3,18.0,SEC,10.0,3.0,13.0,Gary Pinkel,19.3,0.7692307692307693
2010,Michigan State,22,225.56,8,32,2,3,True,31.028484307165655,0.9715156928343448,13.8,27.0,Big Ten,11.0,2.0,13.0,Mark Dantonio,13.8,0.8461538461538461
2010,North Carolina,23,224.64,10,42,3,3,True,30.864889883403727,11.135110116596271,7.7,43.0,ACC,8.0,5.0,13.0,Butch Davis,7.7,0.6153846153846154
2010,Ole Miss,24,223.7,2,9,0,3,True,30.697739059125233,-21.697739059125233,2.8,62.0,SEC,4.0,8.0,12.0,Houston Nutt,2.8,0.3333333333333333
2010,Stanford,25,223.33,15,50,1,3,True,30.63194564956881,19.36805435043119,28.1,4.0,ACC,12.0,1.0,13.0,Jim Harbaugh,28.1,0.9230769230769231
2010,Nebraska,26,219.7,8,24,0,3,True,29.986458955812495,-5.986458955812495,18.8,19.0,Big Ten,10.0,4.0,14.0,Bo Pelini,18.8,0.7142857142857143
2010,Clemson,27,218.08,14,50,4,3,True,29.698390513970836,20.301609486029164,10.1,37.0,ACC,6.0,7.0,13.0,Dabo Swinney,10.1,0.46153846153846156
2010,Virginia Tech,28,214.01,7,15,1,3,True,28.97466300885012,-13.974663008850122,21.2,14.0,ACC,11.0,3.0,14.0,Frank Beamer,21.2,0.7857142857142857
2010,Oklahoma State,29,213.1,3,10,1,3,True,28.812846785346473,-18.812846785346473,25.9,8.0,Big 12,11.0,2.0,13.0,Mike Gundy,25.9,0.8461538461538461
2010,Mississippi State,30,212.47,9,29,0,3,True,28.700820169074717,0.2991798309252829,10.6,35.0,SEC,9.0,4.0,13.0,Dan Mullen,10.6,0.6923076923076923
2010,Pittsburgh,31,212.43,4,15,1,3,True,28.693707368041593,-13.693707368041592,11.3,32.0,ACC,8.0,5.0,13.0,Phil Bennett,11.3,0.6153846153846154
2010,Pittsburgh,31,212.43,4,15,1,3,True,28.693707368041593,-13.693707368041592,11.3,32.0,ACC,8.0,5.0,13.0,Dave Wannstedt,11.3,0.6153846153846154
2010,West Virginia,32,211.69,9,37,2,3,True,28.562120548928732,8.437879451071268,16.2,22.0,Big 12,9.0,4.0,13.0,Bill Stewart,16.2,0.6923076923076923
2010,BYU,33,211.56,2,12,1,3,True,28.539003945571075,-16.539003945571075,3.3,59.0,Big 12,7.0,6.0,13.0,Bronco Mendenhall,3.3,0.5384615384615384
2010,South Carolina,34,210.39,13,36,1,3,True,28.33095451535209,7.66904548464791,20.3,16.0,SEC,9.0,5.0,14.0,Steve Spurrier,20.3,0.6428571428571429
2010,NC State,35,208.25,4,14,0,3,True,27.95041966007978,-13.95041966007978,9.3,39.0,ACC,9.0,4.0,13.0,Tom O'Brien,9.3,0.6923076923076923
2010,Iowa,36,208.14,7,27,1,3,True,27.930859457238675,-0.9308594572386752,17.0,20.0,Big Ten,8.0,5.0,13.0,Kirk Ferentz,17.0,0.6153846153846154
2010,Texas Tech,37,207.32,2,6,0,3,True,27.785047036059566,-21.785047036059566,7.4,47.0,Big 12,8.0,5.0,13.0,Tommy Tuberville,7.4,0.6153846153846154
2010,Baylor,38,206.15,8,14,0,3,True,27.576997605840596,-13.576997605840596,4.6,54.0,Big 12,7.0,6.0,13.0,Art Briles,4.6,0.5384615384615384
2010,Maryland,39,205.67,4,8,0,3,True,27.491643993443063,-19.491643993443063,11.9,31.0,Big Ten,9.0,4.0,13.0,Ralph Friedgen,11.9,0.6923076923076923
2010,Arizona State,40,203.28,7,25,1,3,True,27.066654131713705,-2.0666541317137046,14.6,25.0,Big 12,6.0,6.0,12.0,Dennis Erickson,14.6,0.5
2010,Arkansas,41,203.21,13,25,0,3,True,27.05420672990573,-2.0542067299057294,27.1,5.0,SEC,10.0,3.0,13.0,Bobby Petrino,27.1,0.7692307692307693
2010,Utah,42,202.2,8,27,1,3,True,26.87460850381926,0.1253914961807396,12.2,30.0,Big 12,10.0,3.0,13.0,Kyle Whittingham,12.2,0.7692307692307693
2010,Georgia Tech,43,201.21,6,14,0,3,True,26.698566678249364,-12.698566678249364,2.9,61.0,ACC,6.0,7.0,13.0,Paul Johnson,2.9,0.46153846153846156
2010,Louisville,44,197.18,14,52,4,3,True,25.981951974161777,26.018048025838223,10.9,33.0,ACC,7.0,6.0,13.0,Charlie Strong,10.9,0.5384615384615384
2010,Boston College,45,196.9,7,11,0,3,True,25.932162366929887,-14.932162366929887,7.1,48.0,ACC,7.0,6.0,13.0,Frank Spaziani,7.1,0.5384615384615384
2010,Wisconsin,46,194.33,10,40,2,3,True,25.475164900551448,14.524835099448552,23.1,11.0,Big Ten,11.0,2.0,13.0,Bret Bielema,23.1,0.8461538461538461
2010,TCU,47,192.08,5,17,1,3,True,25.075069842438033,-8.075069842438033,25.2,9.0,Big 12,13.0,0.0,13.0,Gary Patterson,25.2,1.0
2010,Southern Miss,48,191.15,3,10,0,3,True,24.909697218417826,-14.909697218417826,5.6,51.0,Sun Belt,8.0,5.0,13.0,Larry Fedora,5.6,0.6153846153846154
2010,Kentucky,49,190.83,4,16,1,3,True,24.85279481015281,-8.852794810152808,6.0,50.0,SEC,6.0,7.0,13.0,Joker Phillips,6.0,0.46153846153846156
2010,UCF,50,189.21,6,20,2,3,True,24.564726368311145,-4.564726368311142,5.1,53.0,Big 12,11.0,3.0,14.0,George O'Leary,5.1,0.7857142857142857
2010,Vanderbilt,51,188.39,5,11,0,3,True,24.418913947132033,-13.418913947132031,-10.0,88.0,SEC,2.0,10.0,12.0,Robbie Caldwell,-10.0,0.16666666666666666
2010,Minnesota,52,186.47,6,20,0,3,True,24.077499497541915,-4.077499497541915,-10.4,89.0,Big Ten,3.0,9.0,12.0,Tim Brewster,-10.4,0.25
2010,Minnesota,52,186.47,6,20,0,3,True,24.077499497541915,-4.077499497541915,-10.4,89.0,Big Ten,3.0,9.0,12.0,Jeff Horton,-10.4,0.25
2010,Purdue,53,186.34,4,11,0,3,True,24.054382894184258,-13.054382894184258,-6.5,80.0,Big Ten,4.0,8.0,12.0,Danny Hope,-6.5,0.3333333333333333
2010,Rutgers,54,186.09,9,21,0,3,True,24.00992788772721,-3.0099278877272084,-11.7,91.0,Big Ten,4.0,8.0,12.0,Greg Schiano,-11.7,0.3333333333333333
2010,Houston,55,185.42,1,7,1,3,True,23.89078847042232,-16.890788470422322,-4.7,74.0,Big 12,5.0,7.0,12.0,Kevin Sumlin,-4.7,0.4166666666666667
2010,Cincinnati,56,184.21,1,4,0,3,True,23.67562623917022,-19.67562623917022,2.5,63.0,Big 12,4.0,8.0,12.0,Butch Jones,2.5,0.3333333333333333
2010,Colorado,57,183.91,3,9,0,3,True,23.62228023142176,-14.622280231421762,-1.9,67.0,Big 12,5.0,7.0,12.0,Dan Hawkins,-1.9,0.4166666666666667
2010,Arizona,58,183.75,3,6,0,3,True,23.593829027289253,-17.593829027289253,14.8,24.0,Big 12,7.0,6.0,13.0,Mike Stoops,14.8,0.5384615384615384
2010,South Florida,59,182.46,6,10,0,3,True,23.364441193970897,-13.364441193970896,0.4,64.0,American Athletic,8.0,5.0,13.0,Skip Holtz,0.4,0.6153846153846154
2010,Syracuse,60,180.14,5,19,1,3,True,22.951898734049507,-3.9518987340495073,5.3,52.0,ACC,8.0,5.0,13.0,Doug Marrone,5.3,0.6153846153846154
2010,Illinois,61,180.07,4,10,0,3,True,22.939451332241532,-12.939451332241532,8.6,41.0,Big Ten,7.0,6.0,13.0,Ron Zook,8.6,0.5384615384615384
2010,Oregon State,62,178.62,9,28,1,3,True,22.681612294790668,5.318387705209332,4.6,54.0,Pac-12,5.0,7.0,12.0,Mike Riley,4.6,0.4166666666666667
2010,Wake Forest,63,178.48,3,9,1,3,True,22.656717491174717,-13.656717491174716,-12.1,93.0,ACC,3.0,9.0,12.0,Jim Grobe,-12.1,0.25
2010,Kansas,64,177.9,4,6,0,3,True,22.55358187619437,-16.55358187619437,-17.0,105.0,Big 12,3.0,9.0,12.0,Turner Gill,-17.0,0.25
2010,Washington State,65,177.38,4,15,1,3,True,22.461115462763715,-7.461115462763715,-7.4,83.0,Pac-12,2.0,10.0,12.0,Paul Wulff,-7.4,0.16666666666666666
2010,SMU,66,177.12,3,7,0,3,True,22.414882256048383,-15.414882256048386,-3.2,69.0,ACC,7.0,7.0,14.0,June Jones,-3.2,0.5
2010,Northwestern,67,176.85,2,4,0,3,True,22.36687084907478,-18.36687084907478,-1.1,66.0,Big Ten,7.0,6.0,13.0,Pat Fitzgerald,-1.1,0.5384615384615384
2010,Iowa State,68,175.2,3,5,0,3,True,22.073467806458275,-17.073467806458275,-5.7,79.0,Big 12,5.0,7.0,12.0,Paul Rhoads,-5.7,0.4166666666666667
2010,Fresno State,69,175.17,6,17,0,3,True,22.068133205683424,-5.068133205683424,3.7,58.0,Pac-12,8.0,5.0,13.0,Pat Hill,3.7,0.6153846153846154
2010,Colorado State,70,172.59,4,18,0,3,True,21.609357539046712,-3.609357539046712,-16.8,104.0,Pac-12,3.0,9.0,12.0,Steve Fairchild,-16.8,0.25
2010,Memphis,71,172.54,3,4,0,3,True,21.600466537755302,-17.600466537755302,-25.0,114.0,American Athletic,1.0,11.0,12.0,Larry Porter,-25.0,0.08333333333333333
2010,Tulsa,72,172.19,0,0,0,3,True,21.53822952871544,-21.53822952871544,0.4,64.0,American Athletic,10.0,3.0,13.0,Todd Graham,0.4,0.7692307692307693
2010,Duke,73,171.81,4,14,1,3,True,21.470657918900727,-7.470657918900727,-9.6,86.0,ACC,3.0,9.0,12.0,David Cutcliffe,-9.6,0.25
2010,Virginia,74,170.27,6,15,0,3,True,21.19681507912532,-6.196815079125322,-2.1,68.0,ACC,4.0,8.0,12.0,Mike London,-2.1,0.3333333333333333
2010,San Diego State,75,165.98,6,16,0,3,True,20.43396716832241,-4.433967168322411,8.9,40.0,Pac-12,9.0,4.0,13.0,Brady Hoke,8.9,0.6923076923076923
2010,Kansas State,76,164.45,6,15,0,3,True,20.161902528805285,-5.161902528805285,8.6,41.0,Big 12,7.0,6.0,13.0,Bill Snyder,8.6,0.5384615384615384
2010,Indiana,77,164.39,3,10,0,3,True,20.151233327255596,-10.151233327255596,-5.3,76.0,Big Ten,5.0,7.0,12.0,Bill Lynch,-5.3,0.4166666666666667
2010,Marshall,78,164.29,3,7,0,3,True,20.133451324672777,-13.133451324672777,-14.1,97.0,Sun Belt,5.0,7.0,12.0,Doc Holliday,-14.1,0.4166666666666667
2010,New Mexico,79,157.08,0,0,0,3,True,18.85136893845157,-18.85136893845157,-24.8,113.0,Mountain West,1.0,11.0,12.0,Mike Locksley,-24.8,0.08333333333333333
2010,Hawai'i,80,155.71,1,1,0,3,True,18.60775550306695,-17.607755503066954,12.8,29.0,Mountain West,10.0,4.0,14.0,Greg McMackin,12.8,0.7142857142857143
2010,Louisiana Tech,81,154.22,4,9,0,3,True,18.34280366458296,-9.34280366458296,-7.4,83.0,Conference USA,5.0,7.0,12.0,Sonny Dykes,-7.4,0.4166666666666667
2010,Florida International,82,153.54,2,6,0,3,True,18.22188604701979,-12.221886047019794,-12.3,94.0,Conference USA,7.0,6.0,13.0,Mario Cristobal,-12.3,0.5384615384615384
2010,East Carolina,83,152.95,1,3,0,3,True,18.11697223178116,-15.116972231781162,-5.3,76.0,American Athletic,6.0,7.0,13.0,Ruffin McNeill,-5.3,0.46153846153846156
2010,UConn,84,151.1,9,26,1,3,True,17.788005183999026,8.211994816000974,-3.6,70.0,FBS Independents,8.0,5.0,13.0,Randy Edsall,-3.6,0.6153846153846154
2010,UTEP,85,150.87,0,0,0,3,True,17.747106578058542,-17.747106578058542,-11.2,90.0,Mountain West,6.0,7.0,13.0,Mike Price,-11.2,0.46153846153846156
2010,UAB,86,150.49,2,3,0,3,True,17.679534968243836,-14.679534968243836,-9.7,87.0,American Athletic,4.0,8.0,12.0,Neil Callaway,-9.7,0.3333333333333333
2010,Toledo,87,149.24,0,0,0,3,True,17.457259935958604,-17.457259935958604,-5.5,78.0,Mid-American,8.0,5.0,13.0,Tim Beckman,-5.5,0.6153846153846154
